var2,var3,var4
0.41,0.2,NA
0.73,0.36,NA
0.73,0.36,NA
0.73,0.36,NA
0.44,0.25,NA
0.44,0.25,NA
0.44,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.47,0.23,NA
0.47,0.23,NA
0.47,0.23,NA
0.47,0.23,NA
0.7,0.34,NA
0.7,0.34,NA
0.7,0.34,NA
0.7,0.34,NA
0.7,0.34,NA
0.7,0.34,NA
0.7,0.34,NA
0.5,0.25,NA
0.5,0.25,NA
0.5,0.25,NA
0.42,0.23,NA
0.42,0.23,NA
0.42,0.23,NA
0.42,0.23,NA
0.42,0.23,NA
0.42,0.23,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.26,NA
0.49,0.26,NA
0.49,0.26,NA
0.49,0.26,NA
0.49,0.26,NA
0.49,0.26,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.49,0.23,NA
0.49,0.23,NA
0.49,0.23,NA
0.49,0.23,NA
0.49,0.23,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.58,0.29,NA
0.58,0.29,NA
0.58,0.29,NA
0.58,0.29,NA
0.49,0.28,NA
0.49,0.28,NA
0.49,0.28,NA
0.78,0.43,NA
0.78,0.43,NA
0.78,0.43,NA
0.78,0.43,NA
0.78,0.43,NA
0.78,0.43,NA
1.83,0.99,NA
1.83,0.99,NA
1.83,0.99,NA
1.83,0.99,NA
1.83,0.99,NA
1.83,0.99,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.76,0.39,NA
0.76,0.39,NA
0.76,0.39,NA
0.76,0.39,NA
0.76,0.39,NA
0.76,0.39,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.42,0.22,NA
0.42,0.22,NA
0.42,0.22,NA
0.42,0.22,NA
0.42,0.22,NA
0.42,0.22,NA
0.46,0.25,NA
0.46,0.25,NA
0.46,0.25,NA
0.46,0.25,NA
0.46,0.25,NA
0.46,0.25,NA
0.51,0.26,NA
0.51,0.26,NA
0.51,0.26,NA
0.51,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.69,0.36,NA
0.69,0.36,NA
0.69,0.36,NA
0.69,0.36,NA
0.69,0.36,NA
0.69,0.36,NA
0.5,0.29,NA
0.5,0.29,NA
0.5,0.29,NA
0.5,0.29,NA
0.5,0.29,NA
0.5,0.29,NA
0.57,0.29,NA
0.57,0.29,NA
0.57,0.29,NA
0.57,0.29,NA
0.57,0.29,NA
3.04,1.97,NA
3.04,1.97,NA
3.04,1.97,NA
3.04,1.97,NA
3.04,1.97,NA
0.66,0.33,NA
0.66,0.33,NA
0.66,0.33,NA
0.66,0.33,NA
0.66,0.33,NA
0.66,0.33,NA
0.66,0.33,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.43,0.23,NA
0.39,0.21,NA
0.39,0.21,NA
0.39,0.21,NA
0.39,0.21,NA
0.39,0.21,NA
0.39,0.21,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.42,0.2,NA
0.42,0.2,NA
0.42,0.2,NA
0.42,0.2,NA
0.42,0.2,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.68,0.35,NA
0.68,0.35,NA
0.68,0.35,NA
0.68,0.35,NA
0.68,0.35,NA
0.44,0.23,NA
0.44,0.23,NA
0.44,0.23,NA
0.44,0.23,NA
0.44,0.23,NA
0.44,0.23,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
1.29,0.67,NA
1.29,0.67,NA
1.29,0.67,NA
1.29,0.67,NA
1.29,0.67,NA
1.29,0.67,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.47,0.26,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.47,0.25,NA
0.48,0.24,NA
0.48,0.24,NA
0.48,0.24,NA
0.48,0.24,NA
0.44,0.24,NA
0.44,0.24,NA
0.44,0.24,NA
0.44,0.24,NA
0.44,0.24,NA
0.44,0.24,NA
0.44,0.22,NA
0.44,0.22,NA
0.44,0.22,NA
0.44,0.22,NA
0.44,0.22,NA
0.44,0.22,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
1.28,0.67,NA
1.28,0.67,NA
1.28,0.67,NA
1.28,0.67,NA
1.28,0.67,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.49,0.27,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.77,0.41,NA
0.77,0.41,NA
0.77,0.41,NA
0.77,0.41,NA
0.77,0.41,NA
0.4,0.22,NA
0.4,0.22,NA
0.4,0.22,NA
0.4,0.22,NA
0.4,0.22,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
2.49,1.57,NA
2.49,1.57,NA
2.49,1.57,NA
2.49,1.57,NA
2.49,1.57,NA
2.49,1.57,NA
2.49,1.57,NA
2.49,1.57,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.28,NA
0.5,0.28,NA
0.5,0.28,NA
0.5,0.28,NA
0.5,0.28,NA
0.5,0.28,NA
0.77,0.42,NA
0.77,0.42,NA
0.77,0.42,NA
0.77,0.42,NA
0.77,0.42,NA
1.54,0.81,NA
1.54,0.81,NA
1.54,0.81,NA
1.54,0.81,NA
1.54,0.81,NA
0.41,0.22,NA
0.41,0.22,NA
0.41,0.22,NA
0.55,0.29,NA
0.55,0.29,NA
0.55,0.29,NA
0.55,0.29,NA
0.55,0.29,NA
0.55,0.29,NA
0.49,0.26,NA
0.49,0.26,NA
0.49,0.26,NA
0.49,0.26,NA
0.46,0.27,NA
0.46,0.27,NA
0.46,0.27,NA
0.46,0.27,NA
0.46,0.27,NA
0.46,0.27,NA
0.68,0.32,NA
0.68,0.32,NA
0.68,0.32,NA
0.68,0.32,NA
0.68,0.32,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
0.61,0.35,NA
0.61,0.35,NA
0.61,0.35,NA
0.61,0.35,NA
0.61,0.35,NA
0.61,0.35,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.45,0.22,NA
0.45,0.22,NA
0.45,0.22,NA
0.45,0.22,NA
0.45,0.22,NA
0.49,0.28,NA
0.49,0.28,NA
0.49,0.28,NA
0.49,0.28,NA
0.49,0.28,NA
0.49,0.28,NA
0.51,0.26,NA
0.51,0.26,NA
0.51,0.26,NA
0.51,0.26,NA
0.51,0.26,NA
0.51,0.26,NA
2.82,1.66,NA
2.82,1.66,NA
2.82,1.66,NA
2.82,1.66,NA
2.82,1.66,NA
0.74,0.39,NA
0.74,0.39,NA
0.74,0.39,NA
0.74,0.39,NA
0.74,0.39,NA
0.62,0.38,NA
0.62,0.38,NA
0.62,0.38,NA
0.62,0.38,NA
0.62,0.38,NA
0.62,0.38,NA
0.91,0.45,NA
0.91,0.45,NA
0.91,0.45,NA
0.91,0.45,NA
0.91,0.45,NA
0.91,0.45,NA
0.87,0.41,NA
0.87,0.41,NA
0.87,0.41,NA
0.87,0.41,NA
0.6,0.43,NA
0.6,0.43,NA
0.6,0.43,NA
0.6,0.43,NA
0.6,0.43,NA
0.66,0.32,NA
0.66,0.32,NA
0.66,0.32,NA
0.66,0.32,NA
0.66,0.32,NA
0.99,0.49,NA
0.99,0.49,NA
0.99,0.49,NA
0.99,0.49,NA
0.99,0.49,NA
0.71,0.35,NA
0.71,0.35,NA
0.71,0.35,NA
0.71,0.35,NA
0.71,0.35,NA
0.74,0.45,NA
0.74,0.45,NA
0.74,0.45,NA
0.74,0.45,NA
0.74,0.45,NA
0.74,0.45,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
0.69,0.43,NA
0.69,0.43,NA
0.69,0.43,NA
0.69,0.43,NA
0.69,0.43,NA
0.33,0.16,NA
0.33,0.16,NA
0.33,0.16,NA
0.33,0.16,NA
0.33,0.16,NA
2.02,1.08,NA
2.02,1.08,NA
2.02,1.08,NA
2.02,1.08,NA
2.02,1.08,NA
2.02,1.08,NA
0.52,0.28,NA
0.52,0.28,NA
0.52,0.28,NA
0.53,0.27,NA
0.53,0.27,NA
0.53,0.27,NA
0.53,0.27,NA
0.53,0.27,NA
0.53,0.27,NA
2.32,1.39,NA
2.32,1.39,NA
2.32,1.39,NA
2.32,1.39,NA
2.32,1.39,NA
2.32,1.39,NA
2.28,1.22,NA
2.28,1.22,NA
2.28,1.22,NA
2.28,1.22,NA
2.28,1.22,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
1.75,0.99,NA
1.75,0.99,NA
1.75,0.99,NA
1.75,0.99,NA
1.75,0.99,NA
1.75,0.99,NA
2.14,1.29,NA
2.14,1.29,NA
2.14,1.29,NA
2.14,1.29,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
0.48,0.27,NA
1.17,0.66,NA
1.17,0.66,NA
1.17,0.66,NA
1.17,0.66,NA
1.17,0.66,NA
2.34,1.34,NA
2.34,1.34,NA
2.34,1.34,NA
2.42,1.32,NA
2.42,1.32,NA
2.42,1.32,NA
0.58,0.28,NA
0.58,0.28,NA
0.58,0.28,NA
0.58,0.28,NA
0.58,0.28,NA
0.58,0.28,NA
0.78,0.4,NA
0.78,0.4,NA
0.78,0.4,NA
2.39,1.32,NA
2.39,1.32,NA
2.39,1.32,NA
2.39,1.32,NA
2.39,1.32,NA
2.46,1.34,NA
2.46,1.34,NA
2.46,1.34,NA
2.46,1.34,NA
2.46,1.34,NA
2.46,1.34,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.24,NA
2.47,1.35,NA
2.47,1.35,NA
2.47,1.35,NA
2.47,1.35,NA
2.47,1.35,NA
2.47,1.35,NA
1.31,0.63,NA
1.31,0.63,NA
1.31,0.63,NA
1.31,0.63,NA
1.31,0.63,NA
1.31,0.63,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
1,0.79,NA
1,0.79,NA
1,0.79,NA
1,0.79,NA
1,0.79,NA
1,0.79,NA
0.7,0.36,NA
0.7,0.36,NA
0.7,0.36,NA
0.7,0.36,NA
0.7,0.36,NA
0.42,0.19,NA
0.42,0.19,NA
0.42,0.19,NA
0.42,0.19,NA
0.42,0.19,NA
0.42,0.19,NA
2.57,1.43,NA
2.57,1.43,NA
2.57,1.43,NA
2.57,1.43,NA
2.57,1.43,NA
2.57,1.43,NA
1.32,0.74,NA
1.32,0.74,NA
1.32,0.74,NA
1.32,0.74,NA
1.32,0.74,NA
1.32,0.74,NA
0.55,0.28,NA
0.55,0.28,NA
0.55,0.28,NA
0.55,0.28,NA
0.55,0.28,NA
0.27,0.17,NA
0.27,0.17,NA
0.27,0.17,NA
0.27,0.17,NA
0.27,0.17,NA
0.27,0.17,NA
2.32,1.25,NA
2.32,1.25,NA
2.32,1.25,NA
2.32,1.25,NA
2.32,1.25,NA
2.32,1.25,NA
1.95,1.25,NA
1.95,1.25,NA
1.95,1.25,NA
1.95,1.25,NA
1.95,1.25,NA
1.54,0.69,NA
1.54,0.69,NA
1.54,0.69,NA
1.54,0.69,NA
1.54,0.69,NA
1.54,0.69,NA
0.93,0.49,NA
0.93,0.49,NA
0.93,0.49,NA
0.93,0.49,NA
0.93,0.49,NA
0.93,0.49,NA
2.02,1.05,NA
2.02,1.05,NA
2.02,1.05,NA
2.02,1.05,NA
2.02,1.05,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
0.51,0.25,NA
1.78,1.13,NA
1.78,1.13,NA
1.78,1.13,NA
1.78,1.13,NA
1.78,1.13,NA
1.78,1.13,NA
0.32,0.16,NA
0.32,0.16,NA
0.32,0.16,NA
0.32,0.16,NA
0.32,0.16,NA
2.59,1.41,NA
2.59,1.41,NA
2.59,1.41,NA
2.59,1.41,NA
2.59,1.41,NA
1.41,0.76,NA
1.41,0.76,NA
1.41,0.76,NA
1.41,0.76,NA
1.41,0.76,NA
1.41,0.76,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
0.46,0.23,NA
2.21,1.34,NA
2.21,1.34,NA
2.21,1.34,NA
2.44,1.33,NA
2.44,1.33,NA
2.44,1.33,NA
2.44,1.33,NA
2.44,1.33,NA
1.24,0.6,NA
1.24,0.6,NA
1.24,0.6,NA
1.24,0.6,NA
1.24,0.6,NA
1.24,0.6,NA
2.52,1.38,NA
2.52,1.38,NA
2.52,1.38,NA
2.52,1.38,NA
2.52,1.38,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.51,0.28,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
1.48,0.82,NA
1.48,0.82,NA
1.48,0.82,NA
2.57,1.31,NA
2.57,1.31,NA
2.57,1.31,NA
2.57,1.31,NA
2.57,1.31,NA
2.57,1.31,NA
0.61,0.28,NA
0.61,0.28,NA
0.61,0.28,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
0.5,0.27,NA
2.3,1.26,NA
2.3,1.26,NA
2.3,1.26,NA
2.3,1.26,NA
2.3,1.26,NA
2.01,1.21,NA
2.01,1.21,NA
2.01,1.21,NA
2.01,1.21,NA
2.01,1.21,NA
2.01,1.21,NA
2.33,1.27,NA
2.33,1.27,NA
2.33,1.27,NA
2.33,1.27,NA
2.33,1.27,NA
2.33,1.27,NA
2.4,1.3,NA
2.4,1.3,NA
2.4,1.3,NA
2.4,1.3,NA
2.4,1.3,NA
1.64,0.83,NA
1.64,0.83,NA
1.64,0.83,NA
1.64,0.83,NA
1.64,0.83,NA
0.77,0.38,NA
0.77,0.38,NA
0.77,0.38,NA
0.77,0.38,NA
0.77,0.38,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.24,NA
0.49,0.68,NA
0.49,0.68,NA
1.76,1.11,NA
1.76,1.11,NA
1.76,1.11,NA
1.76,1.11,NA
2.54,1.39,NA
2.54,1.39,NA
2.54,1.39,NA
2.54,1.39,NA
2.54,1.39,NA
1.01,0.52,NA
1.01,0.52,NA
1.01,0.52,NA
1.01,0.52,NA
1.01,0.52,NA
2.09,1.23,NA
2.09,1.23,NA
2.09,1.23,NA
0.6,0.33,NA
0.6,0.33,NA
0.6,0.33,NA
0.6,0.33,NA
0.6,0.33,NA
1,0.47,NA
1,0.47,NA
1,0.47,NA
1,0.47,NA
2.01,1.18,NA
2.01,1.18,NA
2.01,1.18,NA
2.01,1.18,NA
2.01,1.18,NA
1.05,0.55,NA
1.05,0.55,NA
1.05,0.55,NA
1.06,0.55,NA
1.06,0.55,NA
1.06,0.55,NA
1.06,0.55,NA
1.06,0.55,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.5,0.26,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
0.45,0.24,NA
1.49,0.88,NA
1.49,0.88,NA
1.49,0.88,NA
1.49,0.88,NA
1.49,0.88,NA
1.54,0.95,NA
1.54,0.95,NA
1.54,0.95,NA
1.54,0.95,NA
1.54,0.95,NA
1.54,0.95,NA
0.48,0.29,NA
0.48,0.29,NA
0.48,0.29,NA
0.48,0.29,NA
0.48,0.29,NA
0.48,0.29,NA
0.73,0.36,NA
0.73,0.36,NA
0.73,0.36,NA
0.73,0.36,NA
0.73,0.36,NA
0.73,0.36,NA
0.48,0.23,NA
0.48,0.23,NA
0.48,0.23,NA
0.48,0.23,NA
0.48,0.23,NA
0.47,0.38,NA
0.47,0.38,NA
0.47,0.38,NA
0.47,0.38,NA
0.47,0.38,NA
0.47,0.38,NA
0.84,0.42,NA
0.84,0.42,NA
0.84,0.42,NA
0.49,1.04,NA
0.49,1.04,NA
0.49,1.04,NA
0.49,1.04,NA
0.49,1.04,NA
0.49,1.04,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.81,0.45,NA
0.81,0.45,NA
0.81,0.45,NA
0.81,0.45,NA
0.81,0.45,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
0.69,0.34,NA
1.23,0.69,NA
1.23,0.69,NA
1.23,0.69,NA
1.23,0.69,NA
1.23,0.69,NA
1.23,0.69,NA
0.53,0.29,NA
0.53,0.29,NA
0.53,0.29,NA
0.53,0.29,NA
0.53,0.29,NA
0.68,0.34,NA
0.68,0.34,NA
0.68,0.34,NA
0.68,0.34,NA
0.68,0.34,NA
0.87,0.41,NA
0.87,0.41,NA
0.87,0.41,NA
0.87,0.41,NA
0.87,0.41,NA
0.87,0.41,NA
1.79,1,NA
1.79,1,NA
1.79,1,NA
1.79,1,NA
1.79,1,NA
0.44,0.24,NA
0.44,0.24,NA
0.44,0.24,NA
1.83,1.14,NA
1.83,1.14,NA
1.83,1.14,NA
0.88,0.47,NA
0.88,0.47,NA
0.88,0.47,NA
0.88,0.47,NA
0.88,0.47,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.48,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.53,0.26,NA
0.39,0.19,NA
0.39,0.19,NA
0.39,0.19,NA
0.39,0.19,NA
0.39,0.19,NA
0.39,0.19,NA
0.62,0.32,NA
0.62,0.32,NA
0.62,0.32,NA
0.62,0.32,NA
0.62,0.32,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.84,0.46,NA
0.84,0.46,NA
0.84,0.46,NA
0.84,0.46,NA
0.84,0.46,NA
1.23,0.72,NA
1.23,0.72,NA
1.23,0.72,NA
1.23,0.72,NA
1.23,0.72,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.52,0.28,NA
0.52,0.28,NA
0.52,0.28,NA
0.52,0.28,NA
0.52,0.28,NA
1.8,1.03,NA
1.8,1.03,NA
1.8,1.03,NA
0.43,0.22,NA
0.43,0.22,NA
0.43,0.22,NA
0.43,0.22,NA
0.43,0.22,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
0.58,0.3,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
1.3,0.69,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.52,0.26,NA
0.56,0.28,NA
0.56,0.28,NA
0.56,0.28,NA
0.56,0.28,NA
0.56,0.28,NA
0.56,0.28,NA
0.56,0.28,NA
0.45,0.26,NA
0.45,0.26,NA
0.45,0.26,NA
0.45,0.26,NA
2.03,1.21,NA
2.03,1.21,NA
2.03,1.21,NA
2.03,1.21,NA
2.03,1.21,NA
1.77,0.88,NA
1.77,0.88,NA
1.77,0.88,NA
1.77,0.88,NA
1.77,0.88,NA
1.77,0.88,NA
0.75,0.39,NA
0.75,0.39,NA
0.75,0.39,NA
0.75,0.39,NA
0.75,0.39,NA
0.34,0.21,NA
0.34,0.21,NA
0.34,0.21,NA
0.34,0.21,NA
0.34,0.21,NA
0.34,0.21,NA
2.19,1.3,NA
2.19,1.3,NA
2.19,1.3,NA
2.19,1.3,NA
2.05,1.19,NA
2.05,1.19,NA
2.05,1.19,NA
2.05,1.19,NA
2.05,1.19,NA
0.43,0.26,NA
0.43,0.26,NA
0.43,0.26,NA
0.43,0.26,NA
0.43,0.26,NA
0.43,0.26,NA
0.66,0.41,NA
0.66,0.41,NA
0.66,0.41,NA
0.66,0.41,NA
0.66,0.41,NA
0.68,0.35,NA
0.68,0.35,NA
0.68,0.35,NA
0.4,0.19,NA
0.4,0.19,NA
0.4,0.19,NA
0.4,0.19,NA
0.4,0.19,NA
0.53,0.3,NA
0.53,0.3,NA
0.53,0.3,NA
0.67,0.34,NA
0.67,0.34,NA
0.67,0.34,NA
0.67,0.34,NA
0.67,0.34,NA
0.67,0.34,NA
0.67,0.34,NA
1.65,0.94,NA
1.65,0.94,NA
1.65,0.94,NA
1.65,0.94,NA
1.65,0.94,NA
1.65,0.94,NA
0.37,0.18,NA
0.37,0.18,NA
0.37,0.18,NA
0.37,0.18,NA
0.37,0.18,NA
1.35,0.65,NA
1.35,0.65,NA
1.35,0.65,NA
1.35,0.65,NA
1.35,0.65,NA
1.35,0.65,NA
0.6,0.29,NA
0.6,0.29,NA
0.6,0.29,NA
0.6,0.29,NA
0.6,0.29,NA
0.6,0.29,NA
1.01,0.49,NA
1.01,0.49,NA
1.01,0.49,NA
1.01,0.49,NA
1.01,0.49,NA
1.01,0.49,NA
0.99,0.47,NA
0.99,0.47,NA
0.99,0.47,NA
0.99,0.47,NA
0.99,0.47,NA
0.88,0.45,NA
0.88,0.45,NA
0.88,0.45,NA
0.88,0.45,NA
0.88,0.45,NA
0.88,0.45,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.51,0.27,NA
0.44,0.21,NA
0.44,0.21,NA
0.44,0.21,NA
0.44,0.21,NA
0.44,0.21,NA
2.39,1.47,NA
2.39,1.47,NA
2.39,1.47,NA
2.39,1.47,NA
2.39,1.47,NA
2.39,1.47,NA
1.36,0.76,NA
1.36,0.76,NA
1.36,0.76,NA
1.36,0.76,NA
1.36,0.76,NA
1.36,0.76,NA
1.56,0.91,NA
1.56,0.91,NA
1.56,0.91,NA
1.56,0.91,NA
1.56,0.91,NA
1.56,0.91,NA
0.86,0.43,NA
0.86,0.43,NA
0.86,0.43,NA
0.86,0.43,NA
0.86,0.43,NA
0.83,0.42,NA
0.83,0.42,NA
0.83,0.42,NA
0.83,0.42,NA
0.83,0.42,NA
0.83,0.42,NA
1.14,0.55,NA
1.14,0.55,NA
1.14,0.55,NA
1.14,0.55,NA
1.14,0.55,NA
1.14,0.55,NA
1.14,0.55,NA
1.99,1.16,NA
1.99,1.16,NA
1.99,1.16,NA
1.99,1.16,NA
1.99,1.16,NA
1.99,1.16,NA
0.45,0.22,NA
0.45,0.22,NA
0.45,0.22,NA
0.45,0.22,NA
0.45,0.22,NA
0.27,0.13,NA
0.27,0.13,NA
0.27,0.13,NA
0.27,0.13,NA
0.27,0.13,NA
0.27,0.13,NA
1.12,0.61,NA
1.12,0.61,NA
1.12,0.61,NA
1.12,0.61,NA
1.12,0.61,NA
1.12,0.61,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
0.55,0.27,NA
2.44,1.16,NA
2.44,1.16,NA
2.44,1.16,NA
2.44,1.16,NA
2.44,1.16,NA
2.44,1.16,NA
2.44,1.16,NA
1.88,1.09,NA
1.88,1.09,NA
1.88,1.09,NA
1.88,1.09,NA
1.88,1.09,NA
1.88,1.09,NA
1.26,0.7,NA
1.26,0.7,NA
1.26,0.7,NA
1.26,0.7,NA
1.26,0.7,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
0.46,0.22,NA
0.87,0.52,NA
0.87,0.52,NA
0.87,0.52,NA
0.87,0.52,NA
0.87,0.52,NA
1.16,0.45,NA
1.16,0.45,NA
1.16,0.45,NA
1.16,0.45,NA
1.16,0.45,NA
0.95,0.5,NA
0.95,0.5,NA
0.95,0.5,NA
0.95,0.5,NA
0.95,0.5,NA
0.95,0.5,NA
1.94,1.23,NA
1.94,1.23,NA
1.94,1.23,NA
1.94,1.23,NA
1.94,1.23,NA
1.94,1.23,NA
1.64,0.81,NA
1.64,0.81,NA
1.64,0.81,NA
1.64,0.81,NA
0.62,0.3,NA
0.62,0.3,NA
0.62,0.3,NA
0.35,0.17,NA
0.35,0.17,NA
0.35,0.17,NA
0.35,0.17,NA
0.35,0.17,NA
0.35,0.17,NA
1.09,0.59,NA
1.09,0.59,NA
1.09,0.59,NA
1.09,0.59,NA
1.09,0.59,NA
1.09,0.59,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
0.46,0.24,NA
2.14,1.25,NA
2.14,1.25,NA
2.14,1.25,NA
1.86,0.95,NA
1.86,0.95,NA
1.86,0.95,NA
1.86,0.95,NA
1.86,0.95,NA
1.86,0.95,NA
1.89,1,NA
1.89,1,NA
1.89,1,NA
1.89,1,NA
1.89,1,NA
1.89,1,NA
0.3,0.14,NA
0.3,0.14,NA
0.3,0.14,NA
0.3,0.14,NA
0.3,0.14,NA
1.21,0.6,NA
1.21,0.6,NA
1.21,0.6,NA
1.21,0.6,NA
1.21,0.6,NA
1.21,0.6,NA
1.21,0.6,NA
0.45,0.21,NA
0.45,0.21,NA
0.45,0.21,NA
0.45,0.21,NA
0.45,0.21,NA
0.45,0.21,NA
0.66,0.4,NA
0.66,0.4,NA
